id,text,label,clean_text
5640.0,Jathi veri pudicha wannabe boomer,1,
1919.0,தமிழ் கலாச்சாரத்தை பின்பற்றாத தேவிடியா மகன் தானடா சீமான்,0,தமிழ் கலாச்சாரத்தை பின்பற்றாத தேவிடியா மகன் தானடா சீமான்
6081.0,Total failure of system. Worst vote politics. Very sad to hear their experience. I am unable to believe such things are happening even today.,0,
441.0,Jayalaitha amma iruthuirutha ivulla prblm vanthurukathu enna tha thamil ndu chi ella cast prblm pakkatha neram iruku etha marri pakka neram illa CM ayyavuku.... Intha vedio pathu m ethum pannala na nammala tamilnane illa da,0,
7725.0,@chris stewart  you are crct....that's the behaviour they had settled in higher position,0,
1176.0, @raju...0016  same like Mappilla fertility rate 🤪 the Kerala look arab!...,0,
1605.0,மொழி இன உணர்வு வை ஏற்படுத்தி அண்டை மாநிலங்களில்  உள்ள தமிழர்களின் வயிற்றில் அடித்தது விடாதே. மொழி கலவரத்தை உன்டாகாதே,0,மொழி இன உணர்வு வை ஏற்படுத்தி அண்டை மாநிலங்களில் உள்ள தமிழர்களின் வயிற்றில் அடித்தது விடாதே மொழி கலவரத்தை உன்டாகாதே
1885.0,"This is already outdated...Happened in Kumbakonam some years before...The people were not belonged to particular party, idk why they are mentioning a specific party...I am too from Kumbakonam",0,
5320.0,Elame onna irunthu adichi oda vitta thirupi Vara mattanga🤔🤔,1,
629.0,Tata electronics,0,
5206.0,"இவை அனைத்தும் காரணம்.... திமுக, அதிமுக அரசு, மற்றும் அண்ணாமலை,MLA AND Minister செல்பிஷ் தமிழன் Political ...",0,இவை அனைத்தும் காரணம் திமுக அதிமுக அரசு அண்ணாமலை செல்பிஷ் தமிழன்
1544.0,"அப்பாவி மார்வாடியிடம் வீரம் காட்டிய பொட்டைகளா...

 துலுக்க கட்சி தலைவன்  ஜவஹரூல்லா, மாவீரன் பிரபாகரணை அவ்வாறு அழைக்க கூடாது என்றும் கொலைகாரன் என்று தான் துலுக்கன் அழைக்க வேண்டும் என்று மக்கள் மத்தியில்  கூறி இருக்கிறான். என்றைக்கு உங்கள் வீரத்தை அவனிடம் காட்ட போகிறீர்கள், பொட்ட நாய்களா?",1,"அப்பாவி மார்வாடியிடம் வீரம் காட்டிய பொட்டைகளா

 துலுக்க கட்சி தலைவன் ஜவஹரூல்லா மாவீரன் பிரபாகரணை அவ்வாறு அழைக்க கூடாது என்றும் கொலைகாரன் என்று தான் துலுக்கன் அழைக்க வேண்டும் என்று மக்கள் மத்தியில் கூறி இருக்கிறான் என்றைக்கு உங்கள் வீரத்தை அவனிடம் காட்ட போகிறீர்கள் பொட்ட நாய்களா"
311.0,மண்ணித்து கொள்ளுங்கள் தமிழன் தமிழாணாதான் இருக்கான் வந்தவிங்க மாத்துறாய்ங்க புரியல,0,மண்ணித்து கொள்ளுங்கள் தமிழன் தமிழாணாதான் இருக்கான் வந்தவிங்க மாத்துறாய்ங்க புரியல
6217.0, @ravichandran.761  நீங்களும் தமிழர் தானே முருகனுக்கு இரண்டு மனைவி  நீங்களோ அல்லது உங்களை சார்ந்தவர்கள் யாரும் மற்ற கடவுளை வணங்குவது இல்லையா?  மக்களின் கடவுள் நம்பிக்கையை கொச்சை படுத்தாதீர்கள்,0,நீங்களும் தமிழர் தானே முருகனுக்கு இரண்டு மனைவி நீங்களோ அல்லது உங்களை சார்ந்தவர்கள் யாரும் மற்ற கடவுளை வணங்குவது இல்லையா மக்களின் கடவுள் நம்பிக்கையை கொச்சை படுத்தாதீர்கள்
4079.0,இப்படி தான் வியாபாரம் செய்ய வந்த சிங்களவர்கள்  தமிழர்களை நடுத்தெருவில் நிறுத்தி விட்டார்கள்,0,இப்படி தான் வியாபாரம் செய்ய வந்த சிங்களவர்கள் தமிழர்களை நடுத்தெருவில் நிறுத்தி விட்டார்கள்
2064.0,"In OMR one security guy asked me why I don’t know Hindi because I look like North Indian. I said F U. One thing good here is, NTK dealing with Marvadi guy very decently. If it is Dravida bastards they would man handle him, create hate and encash it for politics. Aim of NTK is not hate instead make the people realize. Tamizh Brahmins (although I denounce my caste) for NTK.",1,
889.0, @SaurabhGupta-sn4yv  Latin America was not long dominated by FarRight look at Today's Latin America🤣😂... European is secular it's different form athesism... You'll be the kinda guy who romanticizes right-wing but I'm sure you hate Erdogan the Quintessential Right winger,1,
3308.0,"சிங்கப்பூர் நினைத்தால்
தமிழ் மக்கள் அங்கே இல்லை",1,"சிங்கப்பூர் நினைத்தால்
தமிழ் மக்கள் அங்கே"
5267.0,Poiya  donkey Tamil people not lazy.....,0,
4722.0,Manushana manushana paaka solli ivanga entha ooru la irunthu vanthangalo.. Anga poi solanum.. Aduthava veetla vanthu ukanthu pesakudathu!!,1,
7258.0,Adichikonga daa adichikittu saavunga,1,
5619.0,Mudhalla intha meadia karanungala podanum 🤔,1,
7155.0,சாலை ரவுடிகள் போல் சண்டை போடுகிறார்கள். அவர்களை எங்கள் கோவிலை விட்டு வெளியே அனுப்புங்கள் - ஆரியர்கள் எங்கள் கோவில்களில் இல்லை - எங்கள் கோவிலை கட்டும் எங்கள் அனைவரையும் பூஜாரி செய்யுங்கள். கடவுள் உள்ளே இல்லை என்பதை அவர்கள் முழுமையாக அறிந்திருந்தும் அவர்கள் போராடுகிறார்கள். எங்கள் பொது கோவிலில் இருக்க அவர்களுக்கு தகுதி இல்லை.,0,சாலை ரவுடிகள் போல் சண்டை போடுகிறார்கள் அவர்களை எங்கள் கோவிலை விட்டு வெளியே அனுப்புங்கள் ஆரியர்கள் எங்கள் கோவில்களில் எங்கள் கோவிலை கட்டும் எங்கள் அனைவரையும் பூஜாரி செய்யுங்கள் கடவுள் உள்ளே என்பதை முழுமையாக அறிந்திருந்தும் போராடுகிறார்கள் எங்கள் பொது கோவிலில் இருக்க அவர்களுக்கு தகுதி
4990.0," @amithk24   டேய் இந்திகார பாடு நீ சூத்த முடிட்டு கிளம்பு உன் ஊருக்கு ஓத்தா அடிதான் வாங்குவ நீ 

அவனும் தமிழனும் ஓன்னா பொட்ட போடா lovadike ball",1,"டேய் இந்திகார பாடு நீ சூத்த முடிட்டு கிளம்பு உன் ஊருக்கு ஓத்தா அடிதான் வாங்குவ நீ 

அவனும் தமிழனும் ஓன்னா பொட்ட போடா"
2108.0,Ethu ellam engapoi mudiyapoaguthoa raamaa.,0,
2836.0, @vjxxvj  chennaila ulla evanavathu thappu panirundha thappu panatha tirunelveli karana adikarathu thappu thana,0,
5689.0,மேயற மாட்டை நக்குற மாடு கெடுத்த கதையா இருக்கு 😆,1,மேயற மாட்டை நக்குற மாடு கெடுத்த கதையா இருக்கு
1536.0,Nan poten ungaluku Ottumwa sir,0,
1.0,"இப்போலாம் தமிழ் தமிழ்னு சொல்றத பார்த்தாலே காண்டாகுது. மொழிப்பற்று அவசியம்தான், ஆனால் இனவெறி இருப்பது அறவே கூடாது. அனைத்து இடங்களிளும் நல்லதும் இருக்கும் தீயதும் இருக்கும் அதற்காக மற்றவர்களை வெறுத்து ஒதுக்குவது எவ்வகையில் நியாயம். அனைவரையும் மதிப்போம் அனைத்து மொழியையும் மதிப்போம் . 
வாழ்க தமிழ் ❤",1,"இப்போலாம் தமிழ் தமிழ்னு சொல்றத பார்த்தாலே காண்டாகுது மொழிப்பற்று அவசியம்தான் ஆனால் இனவெறி இருப்பது அறவே கூடாது அனைத்து இடங்களிளும் நல்லதும் இருக்கும் தீயதும் இருக்கும் அதற்காக மற்றவர்களை வெறுத்து ஒதுக்குவது எவ்வகையில் நியாயம் அனைவரையும் மதிப்போம் அனைத்து மொழியையும் மதிப்போம் 
வாழ்க தமிழ்"
7429.0,பெருமாளை யாருமே பார்க்கவில்லை என்று தந்தை பெரியார் மாதிரியே பேசுறானுங்க...,0,பெருமாளை யாருமே பார்க்கவில்லை என்று தந்தை பெரியார் மாதிரியே பேசுறானுங்க
7182.0,Ellarum one month ukraine Ku vacation poittu vanga,0,
512.0,North India includes Delhi. Will you repeat North India is bad. Abe chutiye. We are Indians else demand a separate country status from central. Tab dekho,0,
3007.0," @dsv4629   dei nee veli naatukku poirikiya? USA laye ippa 4 varshathukulla citizenship kuduthuraanga, ellathaiyum therinjikittu vandhu pesu",0,
6428.0," @BECNithishkumar   Comedi piece Nee than Vaelanmaiye seiyalaye appuram eppadi peru mattum !!!  Vantheri yada nee???  Marutha nilathula Vaazhnthiya !!??  Vaazhnthai endral  nee Pallana ???  Appadi illaina  Nee Vaelalar illada. !!!!!! Entha logic um theryathu !,  thamizhan Varalaarum  theriyathaa ungalukku???  Mudintha evanavathu case poadungada !! mudiyathu la !!!😂 . 

Case poattal palaroda Vaelalar chathi perum poidum. (Because You didn't live in Marutha land).  Varalaru Ullavan kitta pesinathunaala   800 Varudam eamathina palarin varalaru veli varuthu . Paavam 😂😂😂 .",1,"

"
5770.0,தமிழர்களை பற்றி இந்த கூட்டி கொடுக்கும் அரசுக்கும் ஊடங்களுக்கும் கவலை இல்லை ஆனால் தமிழக மக்களின் வாழ்வாதாரத்தை அழிக்கும் வடமாநிலத்தவர்கள் மீது இவ்வளவு அக்கறை எதனால் தெரியுமா அவர்கள் குறைந்த வருமானத்திற்கு வேலை பார்க்கிறார்கள் அவர்களை வேலையில் அமர்த்தி தமிழர்களை ஒழித்து கட்டுவதற்கு தான் முழு திட்டம் போட்டு கொண்டிருக்கிறார்கள் தமிழகத்தை முழுவதுமாக அடமானம் வைத்து விட்டார்கள் மானங்கெட்ட அரசியல் நாய்கள் ஊழலுக்கு பேர்போன கூட்டி கொடுக்கும் மலம் தின்னும் மிருகங்கள் இது தான் நிசப்தமான உண்மை...,1,தமிழர்களை பற்றி கூட்டி கொடுக்கும் அரசுக்கும் ஊடங்களுக்கும் கவலை ஆனால் தமிழக மக்களின் வாழ்வாதாரத்தை அழிக்கும் வடமாநிலத்தவர்கள் மீது இவ்வளவு அக்கறை எதனால் தெரியுமா குறைந்த வருமானத்திற்கு வேலை பார்க்கிறார்கள் அவர்களை வேலையில் அமர்த்தி தமிழர்களை ஒழித்து கட்டுவதற்கு தான் முழு திட்டம் போட்டு கொண்டிருக்கிறார்கள் தமிழகத்தை முழுவதுமாக அடமானம் வைத்து விட்டார்கள் மானங்கெட்ட அரசியல் நாய்கள் ஊழலுக்கு பேர்போன கூட்டி கொடுக்கும் மலம் தின்னும் மிருகங்கள் தான் நிசப்தமான உண்மை
477.0,"Stupid comment. If you don't want north indians to work in tamilnadu, call all the Tamil people settled in North India back to tamilnadu first.",0,
3071.0,Nee lam yen inga iruka..poi uttar pradesh la iru po,1,
5493.0,ஊடகங்கள் அனைத்து வடமாநிலத்தவரால் தமிழக ஓட்டுநர் தாக்கப்படுகிறார்கள் உயிர் சேதங்கள் ஏற்படுகின்றன என்பதை நாம் அறிவோம் அதற்க்கு தமிழக அரசு என்ன நடவடிக்கை எடுத்துள்ளது இன்றும் நடந்துகோண்டுள்ளது இது இந்த ஊடகத்திற்கு அறியாத  அங்கு ஒரு குலு அமைத்து தமிழர்களுக்கு பாதிப்பு ஏதும் உள்ளதா என்று எத்தனைமுறை ஆய்வுசெய்து உள்ளது தமிழக அரசு,0,ஊடகங்கள் அனைத்து வடமாநிலத்தவரால் தமிழக ஓட்டுநர் தாக்கப்படுகிறார்கள் உயிர் சேதங்கள் ஏற்படுகின்றன என்பதை நாம் அறிவோம் அதற்க்கு தமிழக அரசு என்ன நடவடிக்கை எடுத்துள்ளது இன்றும் நடந்துகோண்டுள்ளது ஊடகத்திற்கு அறியாத அங்கு ஒரு குலு அமைத்து தமிழர்களுக்கு பாதிப்பு ஏதும் உள்ளதா என்று எத்தனைமுறை ஆய்வுசெய்து தமிழக அரசு
5684.0,Ivanga ellmea ponathan.tamil.nadea urupadum,1,
3347.0,சங்கி ஊடகமாக உள்ள தந்தி,1,சங்கி ஊடகமாக உள்ள தந்தி
5723.0,உண்மையிலே நமது தமிழக அரசை பாராட்டவேண்டும் வடக்கனுக்கு பிரச்சனை யென்றால் அதிரடியாக களத்தில் இறங்கிய தமிழக அரசு இலங்கை ராணுவத்தால் பல ஆண்டுகளாக மீவைர்களை தாக்கும். பிரச்சனையகண்டுகொள்ளாத தமிழக அரசை நினைத்தால் வேதனையாகயிருக்கு,0,உண்மையிலே நமது தமிழக அரசை பாராட்டவேண்டும் வடக்கனுக்கு பிரச்சனை யென்றால் அதிரடியாக களத்தில் இறங்கிய தமிழக அரசு இலங்கை ராணுவத்தால் பல ஆண்டுகளாக மீவைர்களை தாக்கும் பிரச்சனையகண்டுகொள்ளாத தமிழக அரசை நினைத்தால் வேதனையாகயிருக்கு
7699.0,"These two senior gentlemen, despite their serious differences are able to talk with respect and dignity to each other. They should think of a middle ground and resolve the matter. They are all highly educated and cultured community. After all teachers, lawyers and judges of great repute of olden times were from Iyengars. More seniors should join together and settle this matter once for all. Otherwise this will continue forever.",0,
2198.0,சேட்டு பயல அவ்வளோ கிழிச்சும் சிரிக்குரான் பாருயா😂😂😂 அதான் அவனோட சமர்த்தியமான புத்தி 😂😂😂,0,சேட்டு பயல அவ்வளோ கிழிச்சும் சிரிக்குரான் பாருயா அதான் அவனோட சமர்த்தியமான புத்தி
1259.0,Why compare other states  you are indians.,0,
1100.0,Exactly 🙂 even mediaa here try to project the idea that u mentioned...,0,
3971.0,போய் தொலையட்டும் விடுங்களே.,0,போய் தொலையட்டும் விடுங்களே
7767.0,All these sangis  are fraud and thieves. With out any hard work they are getting good food and money and they know the peoples weakness that is faith in god,1,
4922.0,Corona virus mari India full ah irukangaa vadaakaan's,1,
3079.0,Vadakkan is not a bad or degrading word it is just tanglish word,0,
5990.0,Aviga pona pogadum ithula ena iruku avan sate ku avan poran,0,
5432.0,"அவனுங்களுக்கு ஏன் பாதுகாப்பு
அவங்க கிட்ட இருந்து எங்கள பாதுகாக்க சட்டம் கொண்டு வாங்க அரசியல்வாதீகளே",0,"அவனுங்களுக்கு ஏன் பாதுகாப்பு
அவங்க கிட்ட இருந்து எங்கள பாதுகாக்க சட்டம் கொண்டு வாங்க அரசியல்வாதீகளே"
1430.0,Every Tamilian should be like Seeman Annan,0,
1983.0,தமிழர்கள் தமிழ் நாட்டில்  வட மாநிலத்தவன் கடைகளில் போய் சாப்பிடாதீர்கள் (தமிழர்களை விசம் வைத்து கொள்ள சதி செய்யப்பட்டு வருகிறது).........நம் தமிழன் கடைகளில் சாப்பிடுங்கள்....இதுவே நமக்கு நல்லது...  இந்த மெசேஜை முடிந்த அளவு தமிழ் இனத்தின் மக்களுக்கு தெரிய படுத்துங்கள்....தமிழர்கள் உயிர் நலன் கருதி,1,தமிழர்கள் தமிழ் நாட்டில் வட மாநிலத்தவன் கடைகளில் போய் சாப்பிடாதீர்கள் தமிழர்களை விசம் வைத்து கொள்ள சதி செய்யப்பட்டு வருகிறதுநம் தமிழன் கடைகளில் சாப்பிடுங்கள்இதுவே நமக்கு நல்லது மெசேஜை முடிந்த அளவு தமிழ் இனத்தின் மக்களுக்கு தெரிய படுத்துங்கள்தமிழர்கள் உயிர் நலன் கருதி
7080.0,ஐயா ஒரே வார்த்தை . வரலாறு பேச நா ரெடி ஆதி நாரயணன் கூட.இவரு பேசுற பொய்ய நானே ஓடைச்சுறுவேன்.comment la santaiku varavan vaa.na ready,0,ஐயா ஒரே வார்த்தை வரலாறு பேச நா ரெடி ஆதி நாரயணன் கூடஇவரு பேசுற பொய்ய நானே ஓடைச்சுறுவேன்
5692.0,தந்தி    நாய்      உனக்கு     என்ன   அக்கறை,1,தந்தி நாய் உனக்கு என்ன அக்கறை
1945.0,Inumada inthe manesene ungekitte kathikitu irukaru? Nasamah po poringada Thimuka Athimuka ku atchi kuduthu....your last chance is Seeman anna,0,
2872.0,உத்தர பிரதேஷ் மாதிரி மாட்டமான. மத வெறி புடிச்ச நாய்ங்க மாதிரி எந்த வடக்கனும் இல்லை. அனுபவத்துல சொல்லுறன்,1,உத்தர பிரதேஷ் மாதிரி மாட்டமான மத வெறி புடிச்ச நாய்ங்க மாதிரி எந்த வடக்கனும் அனுபவத்துல சொல்லுறன்
1407.0,"தமிழகத்தில் வியாபாரம் செய்யும் பல சேட்டுக்கள் தமிழர்களை மதிப்பது இல்லை...இதுக்குத்தான் தமிழன் வியாபாரத்துக்காக இந்தி கத்துக்கணும், தப்பேயில்ல",0,தமிழகத்தில் வியாபாரம் செய்யும் பல சேட்டுக்கள் தமிழர்களை மதிப்பது இல்லைஇதுக்குத்தான் தமிழன் வியாபாரத்துக்காக இந்தி கத்துக்கணும் தப்பேயில்ல
829.0,Bengalis dont identify themselves North Indians. They are proud Bengalis. TMC/Communists destroyed once great West Bengal .,0,
1400.0,சீமான் அண்ணா பேசறது உண்மை நம் தமிழர்கள் வாழ வேண்டும் வட இந்தியர் அவங்க நாட்டுக்கே ஓடவேண்டும் 😭😭😭😭😭,1,சீமான் அண்ணா பேசறது உண்மை நம் தமிழர்கள் வாழ வேண்டும் வட இந்தியர் அவங்க நாட்டுக்கே ஓடவேண்டும்
770.0,இந்த 80 இலட்சம் பேர் தமிழ் நாட்டுக்குள்ள நுழைஞ்சு லாபம் யார் பாத்ததுனு பார்த்தா நம்ம குட்கா பாஸ்கர் தான் ..🤭,0,இலட்சம் பேர் தமிழ் நாட்டுக்குள்ள நுழைஞ்சு லாபம் யார் பாத்ததுனு பார்த்தா நம்ம குட்கா பாஸ்கர் தான்
6444.0,Felix  எங்க போனார் ஏன் அவர் இல்ல,0,எங்க போனார் ஏன் இல்ல
2975.0,"yey naya velaya pathuttu kasu vangitu poyitte irukkanum, inga vandhu vambu seyum velai kodathu",1,
3255.0,"ஒரு இனத்தின் மீது படையெடுத்தும் அழிக்கலாம், தன் மக்களை மஜுரிட்டியாக்கி சட்டபூர்வமாகவும்  அழிக்கலாம். விழித்துக்கொண்டாள் தமிழ் இனம் தனி நாடு பெற்று தப்பிக்கும்",0,ஒரு இனத்தின் மீது படையெடுத்தும் அழிக்கலாம் தன் மக்களை மஜுரிட்டியாக்கி சட்டபூர்வமாகவும் அழிக்கலாம் விழித்துக்கொண்டாள் தமிழ் இனம் தனி நாடு பெற்று தப்பிக்கும்
4528.0,A da ava Avanota family pakamudiyamatha tamilnadu ku vathuruga ithula ne pona nalla vachu seichuruvan,0,
3910.0,Avarhalai hindi la pesa solliruntha innum nalla irunthurukum,0,
2253.0,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்!,1,தமிழரிடம் மட்டுமே வரவு செலவு வைத்துக் கொள்ள வேண்டும்
2257.0,"இது தான் தமிழன் மாண்பு..
இதே விடயம் வேறு மாநிலத்தில் நடந்து இருந்தால் உடனே, அந்த கடைகளை அடித்து உதைத்து இருப்பார்கள்..
ஆனால் தமிழ் மாண்பு கொண்டவன்..
அவன் இப்படி நியாயமா பேசி விளக்கம் அழிப்பான்..
அதையும் மீறினால் தான் அடி உதை..",1,"தான் தமிழன் மாண்பு
இதே விடயம் வேறு மாநிலத்தில் நடந்து இருந்தால் உடனே அந்த கடைகளை அடித்து உதைத்து இருப்பார்கள்
ஆனால் தமிழ் மாண்பு கொண்டவன்
அவன் இப்படி நியாயமா பேசி விளக்கம் அழிப்பான்
அதையும் மீறினால் தான் அடி உதை"
1063.0, @TamilEelam1  tamils Were There since 18000 bc in lanka...,0,
3966.0,நாட்டில் எவ்வளவோ பிரச்சனை இருக்கிறது இது ரொம்ப முக்கியமா,0,நாட்டில் எவ்வளவோ பிரச்சனை இருக்கிறது ரொம்ப முக்கியமா
105.0,ஒத்தa.. தமிழன் சொத்து.. தமிழன் நாடு..!,1,ஒத்த தமிழன் சொத்து தமிழன் நாடு
7344.0,சன் டிவி ஒரு அப்பனுக்கு பிறந்தா சீயா சுன்னி.ஜீசஸ் ப்த்தி பேசுடா வேசி மகனே உங்க தலைவரும் வேசிமகன் தான்,1,சன் டிவி ஒரு அப்பனுக்கு பிறந்தா சீயா சுன்னிஜீசஸ் ப்த்தி பேசுடா வேசி மகனே உங்க தலைவரும் வேசிமகன் தான்
7257.0,Vadakalai and thenkalai both are echakalai,1,
1410.0,மாணமுள்ள நம் தமிழ் உறவுகள் இனிமேல் எந்த ஒரு பொருளையும் வாங்க செல்லும் போது நம் தமிழ் உறவுகள் வைத்து இருக்கும் கடைகளில் பொருட்கள் வாங்க வேண்டும் இவ்வாறு நாம் செய்யும் போது அவர்கள் தானாகவே மூட்டை கட்டி கொண்டு கிளம்பி விடுவார்கள் வாழ்க தமிழ்நாடு வளர்க தமிழ் மொழி நாம் தமிழர் வெல்க வெற்றி நிச்சயம் நன்றி.,1,மாணமுள்ள நம் தமிழ் உறவுகள் இனிமேல் எந்த ஒரு பொருளையும் வாங்க செல்லும் போது நம் தமிழ் உறவுகள் வைத்து இருக்கும் கடைகளில் பொருட்கள் வாங்க வேண்டும் இவ்வாறு நாம் செய்யும் போது தானாகவே மூட்டை கட்டி கொண்டு கிளம்பி விடுவார்கள் வாழ்க தமிழ்நாடு வளர்க தமிழ் மொழி நாம் தமிழர் வெல்க வெற்றி நிச்சயம் நன்றி
5106.0," @rajeshvel374  ninga soldradu yellam correct dhan nanba namaku neriya rights teva dhan but idhe comment section la konjam parunga oru muslim vandu ""this is not bharat "" apdinu comment potrukan idha ivanga pandradu nala dhan muslimsa adichu vertanum pola tonudhu 😡",1,
6522.0,அண்ணன் செந்தில் மள்ளர் அருமையான விளக்கம்,0,அண்ணன் செந்தில் மள்ளர் அருமையான விளக்கம்
5843.0,இந்த பிரச்சினைகளை தொடங்கியது அதிமுக வா இல்ல பாஜகா வா என்றுஆராய்ச்சி செய்ய வேண்டும் .,0,பிரச்சினைகளை தொடங்கியது அதிமுக வா இல்ல பாஜகா வா என்றுஆராய்ச்சி செய்ய வேண்டும்
7371.0,"பிராமணர்களை விட, சோழநாட்டு கோவில்களை மெதுவாக, எங்கள் பள்ளிகளை விட, எங்கள் வணிகத்தை விட, எங்கள் வீடு, எங்கள் சொத்துக்களை விட 😢😢😢😢😢😢😢""",0,பிராமணர்களை விட சோழநாட்டு கோவில்களை மெதுவாக எங்கள் பள்ளிகளை விட எங்கள் வணிகத்தை விட எங்கள் வீடு எங்கள் சொத்துக்களை விட
6982.0,Aadhan tamil should stop interviewing this kind of divisive politicians andd casteists.,0,
7478.0,வடகலை தென்கலை.. எச்சக்கலை.. இவங்களுக்குள்ளயே நான் மேலே நீ கீழேன்னு இருக்கும் போது நீங்க எங்கே மத்த சமூகத்தினரை மதிக்கப்போறீங்க,1,வடகலை தென்கலை எச்சக்கலை இவங்களுக்குள்ளயே நான் மேலே நீ கீழேன்னு இருக்கும் போது நீங்க எங்கே மத்த சமூகத்தினரை மதிக்கப்போறீங்க
1000.0,"100 % Pure Tamilan  BJP  ANNAMALAI, OTHERS  ALL  DUMILAN",0,
2322.0,ஒவ்வொரு பதிவிலும் இடத்தை சரியாக பதிவிடுங்கள். அதுதான் சுற்றுவட்டார பகுதிகளில் விழிப்புணர்வை விரைவில் ஏற்படுத்தும் என்பதை நாம் நினைவில் கொள்ள வேண்டும்.,1,ஒவ்வொரு பதிவிலும் இடத்தை சரியாக பதிவிடுங்கள் அதுதான் சுற்றுவட்டார பகுதிகளில் விழிப்புணர்வை விரைவில் ஏற்படுத்தும் என்பதை நாம் நினைவில் கொள்ள வேண்டும்
2043.0,"There's a difference here. They're not beating him, or telling him to go back to his land. They're telling him to do his business and not to be disrespectful to the people of this land.",0,
190.0,"மலையாளிகள் தமிழர்களை பாண்டி என்று குறிப்பிடுகிறார்கள்... வடக்கு ல அவர்கள் மதராசி என்று குறிப்பிடுகிறார்கள்... அதெலாம் மரியாதை ஆனா வார்த்தைகள் ஆ பிரசாந்த் சார்?
",0,மலையாளிகள் தமிழர்களை பாண்டி என்று குறிப்பிடுகிறார்கள் வடக்கு ல மதராசி என்று குறிப்பிடுகிறார்கள் அதெலாம் மரியாதை ஆனா வார்த்தைகள் ஆ பிரசாந்த் சார்
5879.0,அவர்கள் திருவிழாவில் கலந்து கொள்ள செல்கிறார்கள் இதில் ஊடகம் கொளுத்தி குளிர்காய்கிறான்,1,திருவிழாவில் கலந்து கொள்ள செல்கிறார்கள் இதில் ஊடகம் கொளுத்தி குளிர்காய்கிறான்
6244.0, @sathishvessel6723  ஆம் என்னுடைய சாதி தான் யாதவ்,0,ஆம் என்னுடைய சாதி தான் யாதவ்
3777.0,தமிழ்நாட்டில் வடக்கன்  கிடையாது அரக்கன்களுக்கு என்ன வேலை அவர்கள் வேலை செய்தால் நாங்கள் குறை சொல்ல மாட்டோம் பான் ப்ராக்கு கஞ்சா வா வா சரக்கு தமிழ்நாட்டை கூவமாக்கி கொண்டு இருக்கிறார்கள் அடுத்து ரோமாபுரி நாடாக ஒரு ஆளுக்கு போகிறது,1,தமிழ்நாட்டில் வடக்கன் கிடையாது அரக்கன்களுக்கு என்ன வேலை வேலை செய்தால் நாங்கள் குறை சொல்ல மாட்டோம் பான் ப்ராக்கு கஞ்சா வா வா சரக்கு தமிழ்நாட்டை கூவமாக்கி கொண்டு இருக்கிறார்கள் அடுத்து ரோமாபுரி நாடாக ஒரு ஆளுக்கு போகிறது
4112.0,தமிழ் நாட்டில் உள்ள தமிழர்கள் இது பதில் சொல்ல தகுதி உடையவர்கள் அயல்நாடுகளில் உள்ள அதிகப்படியான சம்பளம் வாங்கிக் கொண்டிருந்த தமிழர்கள் இதில் வாய்திறந்து பேசுவதற்கு அருகதை அற்றவர்கள்,1,தமிழ் நாட்டில் உள்ள தமிழர்கள் பதில் சொல்ல தகுதி உடையவர்கள் அயல்நாடுகளில் உள்ள அதிகப்படியான சம்பளம் வாங்கிக் கொண்டிருந்த தமிழர்கள் இதில் வாய்திறந்து பேசுவதற்கு அருகதை அற்றவர்கள்
3467.0,Nei tamilzan thane theliwa pasuda muttal..payanthu payanthu pasura,0,
3704.0,Sombu thanthi  tv see  HIJAU finance company has robbed 10000 crores from common people. This board of directors has link with CM  sudalai and ministers. 30 people suicide. Y there no even a single news in your channel. We know u are prostitute media.,1,
305.0,Nenga inatha vdo edutha udanea ellarum itha pathi vdo potutu erukanga anna,0,
5345.0,Avanunga sontha  ooruku thana poranga.. poi tholaiyattum,0,
3756.0,Holi festival coming 8th so they are going to home,0,
2232.0,அவன் நாடு முழுவதும் உள்ள தமிழ் மக்கள் இப்படி தான் இருக்கும் theriseichoinga,1,அவன் நாடு முழுவதும் உள்ள தமிழ் மக்கள் இப்படி தான் இருக்கும்
5192.0,வட மாநிலத்தவனை கட்டுப்படுத்த விட்டால் தமிழ்நாட்டு மக்கள் பல விளைவுகளை சந்திக்க நேரிடும்.,0,வட மாநிலத்தவனை கட்டுப்படுத்த விட்டால் தமிழ்நாட்டு மக்கள் பல விளைவுகளை சந்திக்க நேரிடும்
3496.0,வடமாநிலத்தவர்களை பற்றிய வெறுப்புணர்வு வரும் பின்னூட்டங்களில் கூட வெளிப்படுகிறது..இது தமிழகத்திற்கு நல்லது அல்ல. அரசு இதனை கவனிக்க வேண்டும்.,0,வடமாநிலத்தவர்களை பற்றிய வெறுப்புணர்வு வரும் பின்னூட்டங்களில் கூட வெளிப்படுகிறதுஇது தமிழகத்திற்கு நல்லது அல்ல அரசு இதனை கவனிக்க வேண்டும்
602.0,They are supposed to stay or enter only in Central government Delhi they should not be allowed to enter in other states thamilnadhu government should know this rules,0,
